de-date,tavg,tmin,tmax,wind,globrad,precip,relhumid
01.01.2011,-6.82,-8.2,-5.45,3.8,2.2,2.78,97.94
02.01.2011,-4.67,-5.85,-3.02,5.48,2.43,0.81,95.94
03.01.2011,-8.42,-13.24,-5.63,2.41,3.33,0.23,96.19
04.01.2011,-11.02,-13.81,-9.68,4.04,2.99,3.2,97.75
05.01.2011,-13.1,-14.6,-10.6,3.73,4.06,0.75,98.5
06.01.2011,-13.7,-16.18,-10.77,2.19,3.48,0.08,99.19
07.01.2011,-17.63,-22.03,-13.98,3.41,4.61,0.14,98.88
08.01.2011,-8.77,-15.11,-6.0,3.0,2.55,0.28,98.06
09.01.2011,-7.9,-9.38,-6.74,3.88,1.98,0.22,94.75
10.01.2011,-9.88,-12.31,-8.03,4.58,3.2,0.54,96.38
11.01.2011,-8.15,-9.72,-5.76,3.46,2.29,4.21,98.06
12.01.2011,-8.84,-10.45,-5.47,3.52,3.02,0.7,98.5
13.01.2011,-7.58,-9.36,-6.06,4.46,2.68,5.85,98.75
14.01.2011,-5.38,-7.89,-1.85,1.68,2.88,1.45,98.06
15.01.2011,-11.13,-15.82,-8.2,1.73,3.48,1.46,93.38
16.01.2011,-10.94,-15.52,-7.48,2.34,3.91,0.64,95.62
17.01.2011,-16.58,-19.15,-13.27,1.67,5.13,0.15,98.25
18.01.2011,-16.78,-18.99,-11.91,1.41,4.74,0.16,98.31
19.01.2011,-14.17,-17.58,-10.36,2.08,5.55,0.25,99.56
20.01.2011,-12.52,-13.35,-10.52,3.51,5.78,3.25,97.31
21.01.2011,-10.27,-12.95,-7.63,3.52,4.64,3.3,96.25
22.01.2011,-9.74,-11.31,-7.88,3.86,4.27,6.62,97.5
23.01.2011,-10.13,-12.09,-6.91,1.81,4.87,0.23,98.75
24.01.2011,-12.67,-15.14,-9.74,2.91,5.33,0.45,99.06
25.01.2011,-13.95,-18.95,-8.38,1.65,4.46,0.13,99.38
26.01.2011,-17.13,-19.49,-11.83,1.57,5.5,1.11,98.81
27.01.2011,-12.63,-18.6,-8.62,3.48,4.16,0.53,96.88
28.01.2011,-12.38,-18.21,-7.54,2.35,4.32,0.38,95.75
29.01.2011,-9.57,-15.26,-6.52,5.03,6.04,0.17,95.62
30.01.2011,-11.2,-15.16,-7.61,6.23,4.54,0.22,96.94
31.01.2011,-8.42,-17.19,-3.49,3.52,5.61,0.35,94.62
01.02.2011,-11.35,-18.42,-6.29,2.49,5.28,0.36,96.81
02.02.2011,-8.93,-12.08,-4.61,1.73,5.04,0.39,96.81
03.02.2011,-5.66,-7.45,-2.99,3.97,4.86,1.45,96.62
04.02.2011,-4.78,-8.55,-3.28,4.45,5.76,1.91,96.0
05.02.2011,-3.1,-4.39,-1.21,4.46,5.05,3.63,97.25
06.02.2011,-0.52,-4.3,0.69,7.72,6.2,3.64,92.81
07.02.2011,-5.99,-9.01,-4.0,4.73,3.17,0.09,95.31
08.02.2011,-3.35,-7.16,0.58,4.83,5.16,0.65,95.06
09.02.2011,-0.85,-3.01,0.62,8.78,6.21,2.39,90.88
10.02.2011,-8.06,-13.79,-3.35,6.05,7.4,0.54,91.25
11.02.2011,-13.68,-16.74,-10.63,2.27,9.0,0.16,92.56
12.02.2011,-10.23,-12.67,-6.58,4.29,7.87,4.28,98.62
13.02.2011,-14.16,-15.49,-13.21,8.6,8.9,3.38,93.69
14.02.2011,-13.53,-15.67,-11.45,6.66,9.49,2.23,93.75
15.02.2011,-20.15,-26.43,-14.74,4.46,10.88,0.07,95.19
16.02.2011,-19.92,-27.2,-14.69,3.45,10.92,0.13,96.06
17.02.2011,-19.29,-24.93,-14.24,2.59,11.35,0.09,95.88
18.02.2011,-23.5,-29.38,-15.87,1.45,11.25,0.02,96.5
19.02.2011,-21.25,-23.92,-16.93,1.13,11.83,0.08,96.19
20.02.2011,-21.41,-27.27,-14.41,1.92,12.03,0.04,97.62
21.02.2011,-18.87,-23.35,-15.59,4.13,11.66,0.13,95.44
22.02.2011,-19.4,-21.95,-16.81,6.28,11.0,0.05,95.38
23.02.2011,-19.39,-23.56,-15.67,6.66,10.53,0.01,93.94
24.02.2011,-17.15,-19.98,-14.13,6.02,12.11,0.02,94.25
25.02.2011,-17.1,-19.85,-14.17,5.42,12.37,0.05,95.94
26.02.2011,-16.95,-21.2,-13.26,5.16,13.19,0.07,96.56
27.02.2011,-16.31,-19.78,-12.64,5.64,13.5,0.04,95.0
28.02.2011,-15.61,-20.35,-11.14,4.33,13.32,0.09,97.31
01.03.2011,-16.37,-20.17,-9.77,2.54,13.53,0.03,96.69
02.03.2011,-16.79,-24.02,-8.26,1.2,14.2,0.04,95.44
03.03.2011,-10.17,-18.39,-5.24,2.88,10.92,0.7,96.0
04.03.2011,-7.36,-11.75,-4.43,4.5,9.35,0.24,96.19
05.03.2011,-4.13,-7.99,-0.77,7.2,10.75,1.46,95.0
06.03.2011,-4.12,-6.77,-1.41,4.16,13.53,0.35,92.38
07.03.2011,-7.36,-10.76,-4.18,3.63,14.21,0.16,93.81
08.03.2011,-8.67,-13.17,-3.6,1.62,15.63,0.07,87.62
09.03.2011,-10.52,-15.67,-2.86,1.57,15.79,0.04,92.38
10.03.2011,-10.88,-16.07,-4.23,2.62,16.15,0.1,96.88
11.03.2011,-9.62,-13.1,-4.87,3.85,15.16,0.1,97.44
12.03.2011,-4.57,-9.09,0.33,3.69,11.75,2.39,95.06
13.03.2011,-2.92,-7.74,0.8,2.71,13.47,0.07,95.88
14.03.2011,-0.06,-1.55,1.23,4.34,13.55,0.0,94.38
15.03.2011,0.24,-0.85,0.6,4.53,11.03,2.25,97.25
16.03.2011,-3.14,-6.88,-0.28,4.15,11.64,0.51,91.31
17.03.2011,-4.46,-7.42,-2.25,3.66,10.93,0.38,93.25
18.03.2011,-6.15,-9.95,-1.56,1.77,13.5,0.12,91.69
19.03.2011,-4.85,-10.3,-0.08,3.06,16.59,0.07,92.56
20.03.2011,-3.26,-9.67,0.38,1.91,13.28,0.51,94.38
21.03.2011,-1.59,-6.4,0.25,1.99,14.09,0.79,96.06
22.03.2011,-2.31,-7.1,0.66,3.07,15.07,0.21,95.38
23.03.2011,0.38,-0.36,0.87,5.14,13.15,0.5,95.5
24.03.2011,-1.03,-3.88,0.6,6.41,8.6,0.77,91.62
25.03.2011,-3.87,-9.68,-0.87,6.1,17.71,0.19,89.0
26.03.2011,-6.02,-12.41,-1.24,3.53,11.55,1.02,88.38
27.03.2011,-8.13,-16.52,-0.71,3.05,18.99,0.0,89.94
28.03.2011,-5.41,-13.15,0.41,3.83,18.31,0.02,85.25
29.03.2011,-0.93,-3.75,0.48,2.77,10.04,0.6,95.38
30.03.2011,0.01,-2.2,1.9,2.35,14.27,1.47,94.69
31.03.2011,-3.35,-8.57,1.29,2.18,19.18,0.01,89.19
01.04.2011,-2.16,-9.51,3.48,2.59,16.54,0.87,79.31
02.04.2011,2.01,-2.04,8.37,3.58,14.26,0.18,80.81
03.04.2011,1.96,-3.61,9.42,3.28,19.42,0.0,72.69
04.04.2011,3.04,-3.04,9.63,4.85,12.61,0.0,70.44
05.04.2011,3.61,-1.25,9.98,3.3,12.11,0.02,72.94
06.04.2011,2.37,-0.42,7.3,2.57,5.37,2.34,87.5
07.04.2011,4.26,-1.65,10.55,2.59,10.51,1.26,87.62
08.04.2011,3.44,0.51,5.78,3.86,6.38,12.14,91.5
09.04.2011,1.89,0.02,5.96,4.8,12.03,5.65,89.25
10.04.2011,2.19,-1.11,6.01,4.53,10.48,2.43,85.12
11.04.2011,1.94,-1.69,6.07,2.02,12.27,0.99,86.25
12.04.2011,2.41,-1.29,6.37,1.53,11.87,1.4,83.25
13.04.2011,3.23,-0.78,7.58,2.96,14.49,0.57,81.88
14.04.2011,2.59,-0.69,5.35,2.2,5.4,4.2,91.5
15.04.2011,3.3,-3.52,9.26,2.12,14.95,0.05,78.12
16.04.2011,2.57,-0.84,6.09,2.39,9.48,0.47,87.31
17.04.2011,4.69,-1.92,9.46,2.84,13.52,0.22,80.31
18.04.2011,8.8,2.57,15.61,4.6,20.23,0.09,81.12
19.04.2011,5.08,-0.34,9.23,3.83,21.4,0.07,70.44
20.04.2011,2.58,-2.31,7.68,3.23,13.91,0.1,74.88
21.04.2011,4.46,-3.01,11.22,1.91,20.92,0.0,70.5
22.04.2011,7.74,-0.28,14.64,2.28,22.73,0.0,68.12
23.04.2011,10.95,2.03,17.53,0.94,22.45,0.0,60.0
24.04.2011,12.59,6.82,19.01,1.55,19.22,0.0,62.62
25.04.2011,13.08,4.65,20.23,2.09,22.68,0.0,67.88
26.04.2011,13.23,7.82,19.33,2.01,17.89,0.17,68.0
27.04.2011,12.14,5.51,18.24,1.95,16.78,0.93,77.62
28.04.2011,13.06,5.96,18.05,1.27,17.98,0.89,76.31
29.04.2011,14.03,8.66,19.11,1.0,18.2,0.39,68.0
30.04.2011,12.8,8.66,17.29,1.74,15.41,0.35,75.12
01.05.2011,12.94,8.19,17.64,1.26,19.2,0.74,76.88
02.05.2011,14.37,9.23,19.8,2.04,18.5,0.41,77.56
03.05.2011,15.24,9.73,21.3,1.98,22.18,0.0,69.31
04.05.2011,16.26,9.27,22.19,2.04,21.19,0.07,70.44
05.05.2011,17.13,13.33,21.7,0.8,16.02,3.45,74.56
06.05.2011,15.3,10.98,19.26,1.88,10.45,5.34,86.12
07.05.2011,13.87,10.34,17.74,3.5,7.03,13.37,91.19
08.05.2011,13.65,8.04,19.32,2.98,26.14,0.27,70.88
09.05.2011,13.21,6.79,19.3,3.05,23.89,0.07,70.38
10.05.2011,11.58,9.58,13.73,4.77,7.66,3.42,86.38
11.05.2011,14.69,8.81,20.22,3.13,22.34,0.22,72.31
12.05.2011,14.8,9.23,20.49,1.72,26.44,0.0,67.38
13.05.2011,15.54,7.4,21.83,1.55,23.4,0.61,72.5
14.05.2011,14.24,8.27,17.01,1.8,19.99,6.54,85.62
15.05.2011,10.8,5.96,14.4,1.56,16.43,1.69,81.94
16.05.2011,11.85,5.31,17.8,1.12,19.06,0.26,75.19
17.05.2011,14.35,6.32,20.56,2.13,18.77,2.06,81.88
18.05.2011,14.92,9.08,20.49,2.45,27.63,0.34,75.0
19.05.2011,15.98,9.5,21.26,1.89,22.95,0.18,75.25
20.05.2011,17.39,9.87,22.41,1.34,25.76,0.01,70.62
21.05.2011,18.41,11.33,24.14,1.35,27.44,0.0,66.0
22.05.2011,18.82,12.23,24.26,1.79,24.69,0.14,72.56
23.05.2011,19.49,12.34,24.83,1.67,27.19,0.0,68.56
24.05.2011,18.18,11.19,23.73,2.08,24.13,0.49,74.75
25.05.2011,17.01,8.78,22.62,1.41,27.25,0.02,70.88
26.05.2011,12.62,7.76,16.23,4.37,27.04,2.51,67.62
27.05.2011,13.44,5.9,19.55,3.09,28.6,0.0,72.25
28.05.2011,16.78,8.41,23.39,2.17,29.6,0.0,68.38
29.05.2011,19.2,10.65,25.86,1.59,29.37,0.0,72.19
30.05.2011,20.98,13.08,26.74,2.16,29.36,0.0,67.56
31.05.2011,20.34,14.29,26.12,2.29,28.11,0.03,75.25
01.06.2011,19.91,14.31,25.57,2.72,29.14,0.0,71.94
02.06.2011,18.92,11.85,24.76,2.08,29.29,0.0,67.06
03.06.2011,20.88,14.4,26.65,2.37,26.81,0.37,69.56
04.06.2011,16.44,11.75,20.26,4.12,30.03,0.01,68.44
05.06.2011,16.65,10.08,22.4,3.88,29.71,0.01,69.25
06.06.2011,18.36,11.45,24.58,2.78,29.26,0.01,71.19
07.06.2011,16.48,9.82,22.26,2.19,30.21,0.0,62.81
08.06.2011,16.62,10.82,21.51,1.7,27.27,0.0,61.44
09.06.2011,16.64,11.84,21.32,1.82,23.77,0.98,76.44
10.06.2011,16.65,12.56,21.65,1.84,13.45,1.17,76.31
11.06.2011,17.98,10.65,23.27,1.73,24.07,0.45,73.25
12.06.2011,19.34,12.89,24.18,2.08,23.47,0.59,72.56
13.06.2011,17.47,12.51,22.4,2.05,24.79,0.0,60.25
14.06.2011,18.36,11.67,23.55,1.91,19.81,1.59,76.19
15.06.2011,18.38,13.56,23.46,2.04,27.61,0.68,76.81
16.06.2011,18.93,13.26,23.85,2.18,21.14,2.32,69.88
17.06.2011,17.22,11.73,22.92,2.09,26.18,0.49,68.19
18.06.2011,20.06,12.13,26.03,1.99,25.49,1.69,69.44
19.06.2011,23.06,15.9,29.35,2.96,26.39,0.04,66.31
20.06.2011,21.08,14.63,27.84,3.77,22.0,1.23,68.62
21.06.2011,16.57,12.03,20.71,2.05,19.93,2.04,73.94
22.06.2011,16.68,12.23,21.39,3.7,25.83,0.64,69.19
23.06.2011,18.33,10.9,23.94,3.49,26.4,0.01,66.81
24.06.2011,20.57,14.15,24.76,1.16,20.56,0.55,70.75
25.06.2011,21.36,16.47,25.06,1.74,19.1,4.27,77.19
26.06.2011,20.62,17.33,23.81,1.81,17.57,7.69,84.0
27.06.2011,20.8,16.08,26.25,2.84,10.0,9.45,78.19
28.06.2011,18.63,15.62,23.15,1.9,10.22,12.95,91.25
29.06.2011,20.32,16.32,23.67,1.95,18.08,8.67,87.5
30.06.2011,21.68,17.89,25.18,3.76,9.89,6.62,81.0
01.07.2011,21.76,17.31,27.47,4.27,15.12,3.92,76.25
02.07.2011,19.39,13.7,23.64,2.36,23.15,3.26,76.0
03.07.2011,21.53,15.19,25.94,1.82,21.23,2.65,70.69
04.07.2011,22.01,16.43,26.69,1.2,20.3,1.18,72.81
05.07.2011,20.55,15.39,25.0,2.82,20.86,1.47,74.5
06.07.2011,19.19,12.67,23.83,2.45,22.14,0.64,74.44
07.07.2011,21.05,16.26,25.99,2.36,16.86,3.33,74.19
08.07.2011,20.02,15.82,23.97,2.45,20.15,5.94,81.06
09.07.2011,20.18,14.65,24.59,3.48,23.93,2.77,80.62
10.07.2011,21.33,16.4,25.7,3.16,19.59,2.25,81.12
11.07.2011,21.48,16.36,26.61,2.97,25.25,0.21,71.94
12.07.2011,22.3,15.15,27.45,1.55,26.97,0.0,64.06
13.07.2011,23.33,17.26,28.67,1.67,26.1,0.04,60.75
14.07.2011,23.74,16.44,29.64,1.47,27.95,0.0,56.5
15.07.2011,24.94,17.61,30.83,0.96,28.13,0.0,50.88
16.07.2011,25.75,17.68,31.72,1.45,27.63,0.0,50.62
17.07.2011,25.69,17.76,31.78,1.8,20.8,0.54,54.25
18.07.2011,25.55,19.07,31.02,1.08,24.87,0.65,60.81
19.07.2011,23.48,18.73,28.49,1.44,11.14,3.21,72.62
20.07.2011,24.44,18.0,30.45,1.59,24.33,1.2,62.31
21.07.2011,23.79,18.62,28.08,3.56,19.34,0.98,60.06
22.07.2011,24.94,20.45,31.95,3.73,12.48,3.56,61.69
23.07.2011,20.86,18.84,23.86,3.32,12.43,11.42,76.81
24.07.2011,23.09,18.29,28.09,0.86,10.38,2.46,68.12
25.07.2011,21.94,18.44,24.54,2.03,15.88,0.22,64.44
26.07.2011,24.35,17.98,30.91,2.66,21.77,0.17,54.94
27.07.2011,26.76,17.56,34.58,1.2,25.9,0.0,53.81
28.07.2011,27.0,21.57,32.63,1.26,12.7,1.28,51.69
29.07.2011,24.41,18.72,30.08,2.19,24.25,0.0,62.31
30.07.2011,23.84,17.29,29.54,1.44,23.06,0.01,61.5
31.07.2011,23.05,18.13,29.15,1.41,11.72,17.01,71.19
01.08.2011,20.44,18.3,24.4,1.3,10.17,14.1,85.38
02.08.2011,18.12,14.22,21.09,2.13,11.01,21.23,88.69
03.08.2011,15.29,12.54,17.71,2.52,9.09,14.42,89.12
04.08.2011,16.4,12.26,20.09,1.57,13.12,12.81,85.75
05.08.2011,14.88,11.58,19.77,3.67,11.2,3.09,81.25
06.08.2011,17.22,9.65,23.55,1.77,24.07,0.01,69.94
07.08.2011,18.94,12.7,24.28,1.5,22.57,0.0,60.56
08.08.2011,19.7,12.41,26.47,2.34,23.17,0.0,62.94
09.08.2011,21.31,14.18,28.74,3.2,24.73,0.0,58.44
10.08.2011,22.37,14.47,29.65,2.53,21.7,0.03,56.06
11.08.2011,21.79,16.2,28.37,1.47,19.49,0.12,68.5
12.08.2011,21.66,14.86,29.14,2.63,20.47,0.15,71.25
13.08.2011,24.14,16.43,31.99,2.34,22.05,0.33,55.56
14.08.2011,24.51,16.83,32.15,3.04,20.13,0.07,54.94
15.08.2011,23.63,18.38,31.03,2.5,13.67,1.09,63.19
16.08.2011,23.8,18.88,28.37,1.2,16.13,0.77,62.19
17.08.2011,22.73,17.55,28.73,2.22,14.27,0.08,63.69
18.08.2011,20.84,16.29,25.12,1.45,8.12,13.41,79.62
19.08.2011,17.08,14.55,20.38,3.57,9.34,6.1,83.94
20.08.2011,18.41,12.41,24.32,1.98,14.3,2.2,74.62
21.08.2011,14.99,12.23,17.65,2.73,14.68,5.23,83.25
22.08.2011,16.26,10.9,21.94,3.03,11.49,0.43,77.25
23.08.2011,15.76,12.26,19.44,1.03,12.32,2.7,80.31
24.08.2011,16.42,11.15,22.12,2.62,12.35,3.79,71.0
25.08.2011,15.37,7.93,21.18,1.95,22.14,0.0,57.81
26.08.2011,16.39,9.31,22.4,0.99,20.35,0.0,58.69
27.08.2011,18.08,11.23,24.11,1.23,22.0,0.0,60.38
28.08.2011,18.84,12.35,25.56,1.8,21.96,0.0,58.88
29.08.2011,19.95,11.8,26.67,1.67,21.46,0.0,50.69
30.08.2011,20.19,11.63,28.28,2.06,20.63,0.0,53.88
31.08.2011,21.26,13.45,29.7,1.95,19.27,0.0,51.0
01.09.2011,20.83,14.82,28.24,1.69,18.85,0.02,56.56
02.09.2011,16.72,11.33,21.32,3.32,17.18,0.05,68.12
03.09.2011,14.7,9.65,19.67,2.22,15.92,0.6,67.62
04.09.2011,14.2,8.2,19.21,1.73,14.74,0.91,71.69
05.09.2011,13.56,8.43,18.57,2.34,15.42,0.28,71.56
06.09.2011,12.68,7.98,18.61,2.22,13.47,0.05,68.88
07.09.2011,13.96,7.18,20.94,2.01,17.39,0.0,66.25
08.09.2011,14.08,9.23,18.12,1.98,8.72,3.87,78.0
09.09.2011,12.96,10.27,16.5,2.89,9.09,3.52,80.0
10.09.2011,12.19,9.76,14.8,5.99,6.66,3.46,80.25
11.09.2011,11.99,7.98,15.81,6.26,12.94,2.89,79.12
12.09.2011,14.26,10.62,18.75,4.3,10.85,0.65,78.62
13.09.2011,13.09,9.48,16.88,1.41,8.15,2.57,88.0
14.09.2011,17.51,12.19,23.29,3.12,13.0,0.03,75.88
15.09.2011,16.58,10.26,23.14,2.45,15.14,0.08,65.75
16.09.2011,13.37,7.95,19.24,2.95,16.28,0.24,66.94
17.09.2011,12.22,7.28,16.97,3.48,13.35,0.11,70.31
18.09.2011,12.05,7.59,17.88,2.35,12.14,0.17,74.69
19.09.2011,13.19,7.42,19.71,0.77,15.58,0.0,67.56
20.09.2011,13.9,7.35,21.44,1.45,16.77,0.0,61.06
21.09.2011,14.37,8.33,21.6,2.91,15.32,0.0,64.0
22.09.2011,13.76,7.26,20.16,0.9,15.63,0.03,71.5
23.09.2011,15.66,8.87,23.86,2.88,14.69,0.02,68.5
24.09.2011,12.52,7.62,17.18,2.21,9.45,0.4,74.44
25.09.2011,9.69,6.92,14.09,4.06,11.85,0.5,75.62
26.09.2011,10.32,6.0,15.3,3.74,12.35,0.16,73.62
27.09.2011,12.37,9.27,16.6,2.55,9.85,0.34,80.12
28.09.2011,11.26,8.48,15.01,3.55,7.87,3.21,78.25
29.09.2011,8.41,6.03,11.3,2.67,5.74,4.25,84.62
30.09.2011,8.23,4.87,13.46,2.41,8.9,0.16,75.06
01.10.2011,10.65,6.42,16.15,5.23,4.29,1.55,81.06
02.10.2011,5.97,3.35,8.52,5.27,7.87,1.46,80.75
03.10.2011,5.98,2.96,11.35,3.57,6.97,0.1,73.38
04.10.2011,7.76,4.12,10.39,1.72,3.02,3.81,92.38
05.10.2011,12.07,7.21,18.51,3.27,5.32,1.1,90.44
06.10.2011,10.82,6.93,16.21,3.02,11.63,0.04,78.44
07.10.2011,13.54,8.53,19.88,2.84,10.63,0.02,69.56
08.10.2011,15.67,10.5,22.28,4.89,11.92,0.0,67.94
09.10.2011,14.67,8.96,20.55,3.4,6.5,0.49,76.38
10.10.2011,14.45,12.35,17.14,4.27,3.06,5.83,90.88
11.10.2011,10.3,7.62,13.22,4.01,6.2,0.12,70.44
12.10.2011,10.66,7.42,14.59,2.91,4.15,4.49,83.69
13.10.2011,5.65,0.59,9.83,2.81,5.81,0.99,82.0
14.10.2011,3.13,0.12,6.91,1.92,5.5,1.36,88.69
15.10.2011,2.8,0.37,6.83,1.94,6.19,0.84,86.06
16.10.2011,1.01,-3.0,5.88,2.09,7.73,0.06,76.62
17.10.2011,1.22,-3.56,6.81,0.81,10.82,0.0,65.0
18.10.2011,0.9,-3.34,4.77,2.84,4.13,6.29,80.12
19.10.2011,3.16,0.63,5.87,1.39,3.37,0.84,89.75
20.10.2011,4.24,0.8,9.36,1.13,9.05,0.01,85.94
21.10.2011,4.3,0.56,9.75,2.23,7.41,0.0,88.5
22.10.2011,2.48,-1.3,7.85,1.77,7.97,0.01,84.88
23.10.2011,2.01,-3.27,6.56,2.55,8.65,0.17,85.88
24.10.2011,2.69,-3.56,7.19,2.76,4.53,0.24,87.56
25.10.2011,-0.38,-3.91,4.06,1.24,4.09,0.04,81.88
26.10.2011,1.05,-3.64,6.37,1.52,5.12,0.1,85.81
27.10.2011,2.4,0.06,6.46,1.2,2.37,0.3,88.56
28.10.2011,1.65,-0.35,4.88,1.44,1.59,0.31,89.62
29.10.2011,1.08,-1.64,3.99,1.93,2.31,0.22,90.31
30.10.2011,2.47,-0.98,9.07,2.59,6.3,0.04,86.5
31.10.2011,3.5,0.07,9.06,3.19,7.84,0.08,84.5
01.11.2011,5.25,1.71,8.34,3.59,2.62,1.03,93.81
02.11.2011,4.47,2.42,8.44,1.96,2.98,0.06,84.56
03.11.2011,3.84,2.37,6.03,2.35,2.24,0.11,87.69
04.11.2011,3.34,2.23,6.12,2.38,2.85,0.31,94.44
05.11.2011,0.2,-6.95,4.08,2.21,4.7,0.09,78.06
06.11.2011,-5.62,-7.42,-1.92,2.45,8.4,0.0,67.94
07.11.2011,-4.66,-7.54,-0.9,1.55,7.51,0.01,58.06
08.11.2011,-1.73,-4.99,0.55,5.05,3.33,4.51,70.0
09.11.2011,0.29,-1.35,2.05,5.49,2.52,2.52,90.31
10.11.2011,-3.41,-4.75,-1.94,5.28,2.63,0.7,79.75
11.11.2011,-4.03,-6.59,-1.78,2.77,1.56,0.5,85.06
12.11.2011,-2.35,-4.62,1.15,1.77,2.18,0.55,94.81
13.11.2011,-3.06,-5.06,-0.34,1.69,1.98,0.14,87.38
14.11.2011,-2.63,-4.81,0.18,3.24,1.49,0.28,89.19
15.11.2011,-3.24,-8.46,0.12,3.91,2.72,2.96,94.5
16.11.2011,-7.02,-10.1,-2.67,2.67,4.65,0.04,89.19
17.11.2011,-2.08,-7.14,0.46,4.83,2.83,0.87,90.94
18.11.2011,-0.97,-2.73,0.9,2.8,2.42,0.82,95.69
19.11.2011,-1.75,-4.02,1.27,3.9,1.66,1.06,94.25
20.11.2011,-1.67,-8.35,1.38,3.44,3.16,0.57,93.94
21.11.2011,-8.42,-12.12,-3.54,1.7,6.13,0.0,87.38
22.11.2011,-5.3,-10.35,-0.59,2.81,2.68,1.25,91.56
23.11.2011,-10.76,-13.75,-6.02,2.19,5.62,0.01,92.62
24.11.2011,-9.24,-12.17,-5.31,2.21,5.76,0.05,86.75
25.11.2011,-4.88,-11.6,-1.46,4.12,2.86,1.7,83.19
26.11.2011,-1.71,-3.43,-0.67,3.95,2.06,2.04,93.06
27.11.2011,-0.2,-1.36,1.16,4.29,2.96,0.43,96.12
28.11.2011,0.19,-1.52,1.58,5.98,2.49,4.4,94.94
29.11.2011,-0.49,-2.69,0.83,4.68,2.29,0.88,93.88
30.11.2011,-3.16,-5.06,-0.88,2.14,2.68,0.17,92.62
01.12.2011,-2.81,-5.51,-0.25,1.79,1.48,0.79,94.69
02.12.2011,-4.94,-6.88,-1.85,1.91,1.86,0.16,85.06
03.12.2011,-1.84,-4.53,0.2,5.02,1.8,3.28,93.81
04.12.2011,0.62,-0.0,1.31,4.9,1.54,3.96,96.81
05.12.2011,1.34,0.77,2.43,5.23,2.23,1.82,97.94
06.12.2011,1.36,-0.61,2.63,2.56,1.55,6.33,98.88
07.12.2011,-1.6,-3.2,0.87,1.56,3.85,0.18,93.0
08.12.2011,-2.79,-4.49,-0.83,1.71,1.79,0.18,96.0
09.12.2011,-2.68,-4.12,0.5,1.33,1.99,0.44,93.62
10.12.2011,-1.44,-3.57,0.4,4.51,2.28,2.11,94.19
11.12.2011,-1.33,-3.99,0.03,2.95,1.7,9.09,95.75
12.12.2011,-2.42,-4.42,-0.11,3.55,1.56,0.1,96.56
13.12.2011,-3.89,-6.05,-1.89,3.62,2.03,0.41,95.38
14.12.2011,-2.28,-4.92,0.02,4.12,1.37,0.61,95.94
15.12.2011,0.12,-0.59,0.62,4.49,1.14,2.88,96.62
16.12.2011,-0.53,-1.38,0.37,5.78,1.41,1.83,96.19
17.12.2011,-1.11,-3.06,0.43,6.98,1.23,0.71,95.81
18.12.2011,-0.67,-2.74,0.55,7.3,1.01,10.17,96.31
19.12.2011,-4.55,-9.06,-0.36,2.62,3.96,0.24,98.38
20.12.2011,-3.38,-4.92,-2.52,4.55,1.34,6.23,97.94
21.12.2011,-0.57,-2.66,0.51,4.12,1.34,10.58,97.12
22.12.2011,-1.96,-6.49,0.59,4.92,1.17,6.64,97.19
23.12.2011,-7.52,-11.92,-4.9,2.99,2.0,0.66,97.12
24.12.2011,-12.27,-15.56,-8.0,1.62,1.96,0.14,98.88
25.12.2011,-15.2,-17.76,-12.64,1.52,3.64,0.14,100.0
26.12.2011,-5.6,-12.22,0.63,6.25,1.11,0.88,97.12
27.12.2011,0.45,-0.69,1.17,6.76,2.04,1.23,96.69
28.12.2011,-1.03,-6.08,1.2,7.55,4.21,0.08,92.06
29.12.2011,-6.2,-9.42,-2.33,3.71,4.28,0.09,97.69
30.12.2011,-3.58,-6.74,-1.45,4.26,1.39,3.85,97.5
31.12.2011,-2.74,-5.23,-0.74,2.3,1.27,2.63,98.19
01.01.2012,-3.38,-5.53,-1.49,1.54,1.38,0.89,97.88
02.01.2012,-5.92,-9.81,-3.7,4.41,1.74,0.73,97.69
03.01.2012,-7.43,-13.11,-2.17,3.3,2.29,9.2,97.19
04.01.2012,-3.45,-6.05,-1.47,4.29,2.06,0.64,97.5
05.01.2012,-1.17,-3.3,0.25,4.01,1.05,5.95,97.44
06.01.2012,0.37,-0.88,0.77,5.68,1.59,4.96,97.0
07.01.2012,-0.03,-2.01,0.4,4.0,1.73,8.29,97.38
08.01.2012,-1.95,-2.48,-0.99,4.47,1.29,10.54,96.69
09.01.2012,-2.24,-5.5,-0.67,3.76,1.69,4.77,96.62
10.01.2012,-5.79,-7.69,-4.72,1.34,1.55,2.83,95.0
11.01.2012,-9.84,-13.25,-6.65,1.71,1.51,0.39,96.94
12.01.2012,-7.91,-12.19,-4.96,3.25,1.46,1.0,98.19
13.01.2012,-1.52,-4.62,0.13,6.62,2.16,3.19,95.0
14.01.2012,-6.17,-10.46,-2.6,1.05,2.49,0.39,98.38
15.01.2012,-9.14,-11.93,-4.28,1.77,2.47,0.77,99.19
16.01.2012,-9.51,-11.37,-7.52,1.59,3.08,2.45,98.81
17.01.2012,-11.06,-17.01,-7.3,2.6,2.38,1.56,98.12
18.01.2012,-13.19,-16.07,-9.84,1.51,3.75,0.83,97.56
19.01.2012,-12.26,-14.4,-7.89,2.45,4.99,0.25,99.19
20.01.2012,-14.02,-17.34,-11.9,5.88,3.66,0.25,98.19
